Time (hr),Time (month),Tb (C),GHE ExFT (C)
3199,4.428763441,0.307688534,-3.98713419
3200,4.430107527,0.307358392,-3.987457809
3201,4.431451613,0.307028355,-3.987781326
3202,4.432795699,0.306698422,-3.988104741
3203,4.434139785,0.306368592,-3.988428053
3204,4.435483871,0.306038867,-3.988751264
3205,4.436827957,0.305709246,-3.989074373
3206,4.438172043,0.305379728,-3.98939738
3207,4.439516129,0.305050315,-3.989720286
3208,4.440860215,0.304721005,-3.99004309
3209,4.442204301,0.304391799,-3.990365792
3210,4.443548387,0.304062696,-3.990688392
3211,4.444892473,0.303733697,-3.991010891
3212,4.446236559,0.303404801,-3.991333289
3213,4.447580645,0.303076009,-3.991655585
3214,4.448924731,0.30274732,-3.99197778
3215,4.450268817,0.302418734,-3.992299874
3216,4.451612903,0.302090252,-3.992621866
3217,4.452956989,0.301761873,-3.992943758
3218,4.454301075,0.301433597,-3.993265548
3219,4.455645161,0.301105424,-3.993587237
3220,4.456989247,0.300777353,-3.993908826
3221,4.458333333,0.300449386,-3.994230313
3222,4.459677419,0.300121522,-3.9945517
3223,4.461021505,0.29979376,-3.994872986
3224,4.462365591,0.299466101,-3.995194172
3225,4.463709677,0.299138545,-3.995515256
3226,4.465053763,0.298811091,-3.99583624
3227,4.466397849,0.29848374,-3.996157124
3228,4.467741935,0.298156491,-3.996477908
3229,4.469086022,0.297829344,-3.99679859
3230,4.470430108,0.2975023,-3.997119173
3231,4.471774194,0.297175358,-3.997439656
3232,4.47311828,0.296848519,-3.997760038
3233,4.474462366,0.296521781,-3.99808032
3234,4.475806452,0.296195146,-3.998400502
3235,4.477150538,0.295868612,-3.998720584
3236,4.478494624,0.295542181,-3.999040566
3237,4.47983871,0.295215851,-3.999360449
3238,4.481182796,0.294889623,-3.999680231
3239,4.482526882,0.294563497,-3.999999914
3240,4.483870968,0.294237473,-4.000319497
3241,4.485215054,0.29391155,-4.000638981
3242,4.48655914,0.293585729,-4.000958364
3243,4.487903226,0.293260009,-4.001277649
3244,4.489247312,0.292934391,-4.001596834
3245,4.490591398,0.292608874,-4.00191592
3246,4.491935484,0.292283458,-4.002234906
3247,4.49327957,0.291958144,-4.002553793
3248,4.494623656,0.29163293,-4.002872581
3249,4.495967742,0.291307818,-4.00319127
3250,4.497311828,0.290982807,-4.00350986
3251,4.498655914,0.290657897,-4.00382835
3252,4.5,0.290333088,-4.004146742
3253,4.501344086,0.29000838,-4.004465035
3254,4.502688172,0.289683773,-4.004783229
3255,4.504032258,0.289359266,-4.005101325
3256,4.505376344,0.28903486,-4.005419321
3257,4.50672043,0.288710554,-4.005737219
3258,4.508064516,0.28838635,-4.006055019
3259,4.509408602,0.288062245,-4.00637272
3260,4.510752688,0.287738241,-4.006690322
3261,4.512096774,0.287414338,-4.007007826
3262,4.51344086,0.287090535,-4.007325232
3263,4.514784946,0.286766832,-4.00764254
3264,4.516129032,0.286443229,-4.007959749
3265,4.517473118,0.286119726,-4.00827686
3266,4.518817204,0.285796324,-4.008593873
3267,4.52016129,0.285473021,-4.008910788
3268,4.521505376,0.285149818,-4.009227605
3269,4.522849462,0.284826716,-4.009544324
3270,4.524193548,0.284503713,-4.009860946
3271,4.525537634,0.28418081,-4.010177469
3272,4.52688172,0.283858006,-4.010493895
3273,4.528225806,0.283535302,-4.010810223
3274,4.529569892,0.283212698,-4.011126454
3275,4.530913978,0.282890193,-4.011442587
3276,4.532258065,0.282567788,-4.011758622
3277,4.533602151,0.282245482,-4.012074561
3278,4.534946237,0.281923275,-4.012390401
3279,4.536290323,0.281601168,-4.012706145
3280,4.537634409,0.28127916,-4.013021791
3281,4.538978495,0.280957251,-4.01333734
3282,4.540322581,0.280635441,-4.013652792
3283,4.541666667,0.28031373,-4.013968147
3284,4.543010753,0.279992118,-4.014283404
3285,4.544354839,0.279670605,-4.014598565
3286,4.545698925,0.279349191,-4.014913629
3287,4.547043011,0.279027875,-4.015228596
3288,4.548387097,0.278706659,-4.015543467
3289,4.549731183,0.278385541,-4.01585824
3290,4.551075269,0.278064521,-4.016172917
3291,4.552419355,0.2777436,-4.016487498
3292,4.553763441,0.277422778,-4.016801982
3293,4.555107527,0.277102054,-4.017116369
3294,4.556451613,0.276781428,-4.01743066
3295,4.557795699,0.276460901,-4.017744855
3296,4.559139785,0.276140472,-4.018058953
3297,4.560483871,0.275820141,-4.018372955
3298,4.561827957,0.275499908,-4.018686861
3299,4.563172043,0.275179774,-4.019000671
3300,4.564516129,0.274859737,-4.019314384
3301,4.565860215,0.274539798,-4.019628002
3302,4.567204301,0.274219957,-4.019941524
3303,4.568548387,0.273900214,-4.02025495
3304,4.569892473,0.273580569,-4.02056828
3305,4.571236559,0.273261021,-4.020881514
3306,4.572580645,0.272941571,-4.021194652
3307,4.573924731,0.272622219,-4.021507695
3308,4.575268817,0.272302964,-4.021820643
3309,4.576612903,0.271983807,-4.022133494
3310,4.577956989,0.271664747,-4.022446251
3311,4.579301075,0.271345784,-4.022758911
3312,4.580645161,0.271026919,-4.023071477
3313,4.581989247,0.270708151,-4.023383947
3314,4.583333333,0.27038948,-4.023696322
3315,4.584677419,0.270070906,-4.024008602
3316,4.586021505,0.269752429,-4.024320786
3317,4.587365591,0.269434049,-4.024632876
3318,4.588709677,0.269115767,-4.02494487
3319,4.590053763,0.268797581,-4.02525677
3320,4.591397849,0.268479492,-4.025568574
3321,4.592741935,0.268161499,-4.025880284
3322,4.594086022,0.267843603,-4.026191899
3323,4.595430108,0.267525804,-4.026503419
3324,4.596774194,0.267208102,-4.026814845
3325,4.59811828,0.266890496,-4.027126176
3326,4.599462366,0.266572987,-4.027437412
3327,4.600806452,0.266255573,-4.027748554
3328,4.602150538,0.265938257,-4.028059602
3329,4.603494624,0.265621036,-4.028370555
3330,4.60483871,0.265303912,-4.028681413
3331,4.606182796,0.264986884,-4.028992178
3332,4.607526882,0.264669952,-4.029302848
3333,4.608870968,0.264353116,-4.029613424
3334,4.610215054,0.264036377,-4.029923906
3335,4.61155914,0.263719733,-4.030234294
3336,4.612903226,0.263403185,-4.030544588
3337,4.614247312,0.263086732,-4.030854788
3338,4.615591398,0.262770376,-4.031164894
3339,4.616935484,0.262454115,-4.031474906
3340,4.61827957,0.26213795,-4.031784825
3341,4.619623656,0.261821881,-4.03209465
3342,4.620967742,0.261505907,-4.032404381
3343,4.622311828,0.261190029,-4.032714018
3344,4.623655914,0.260874246,-4.033023562
3345,4.625,0.260558558,-4.033333013
3346,4.626344086,0.260242966,-4.03364237
3347,4.627688172,0.259927469,-4.033951634
3348,4.629032258,0.259612067,-4.034260804
3349,4.630376344,0.25929676,-4.034569881
3350,4.63172043,0.258981548,-4.034878865
3351,4.633064516,0.258666432,-4.035187756
3352,4.634408602,0.25835141,-4.035496554
3353,4.635752688,0.258036483,-4.035805259
3354,4.637096774,0.257721652,-4.03611387
3355,4.63844086,0.257406914,-4.036422389
3356,4.639784946,0.257092272,-4.036730815
3357,4.641129032,0.256777724,-4.037039148
3358,4.642473118,0.256463271,-4.037347388
3359,4.643817204,0.256148913,-4.037655536
3360,4.64516129,0.255834649,-4.037963591
3361,4.646505376,0.25552048,-4.038271553
3362,4.647849462,0.255206404,-4.038579423
3363,4.649193548,0.254892424,-4.038887201
3364,4.650537634,0.254578537,-4.039194886
3365,4.65188172,0.254264745,-4.039502478
3366,4.653225806,0.253951047,-4.039809979
3367,4.654569892,0.253637443,-4.040117387
3368,4.655913978,0.253323933,-4.040424702
3369,4.657258065,0.253010517,-4.040731926
3370,4.658602151,0.252697195,-4.041039058
3371,4.659946237,0.252383967,-4.041346097
3372,4.661290323,0.252070833,-4.041653045
3373,4.662634409,0.251757793,-4.0419599
3374,4.663978495,0.251444846,-4.042266664
3375,4.665322581,0.251131993,-4.042573336
3376,4.666666667,0.250819234,-4.042879916
3377,4.668010753,0.250506568,-4.043186405
3378,4.669354839,0.250193996,-4.043492801
3379,4.670698925,0.249881517,-4.043799107
3380,4.672043011,0.249569131,-4.04410532
3381,4.673387097,0.249256839,-4.044411442
3382,4.674731183,0.24894464,-4.044717473
3383,4.676075269,0.248632535,-4.045023412
3384,4.677419355,0.248320522,-4.04532926
3385,4.678763441,0.248008603,-4.045635017
3386,4.680107527,0.247696777,-4.045940682
3387,4.681451613,0.247385043,-4.046246257
3388,4.682795699,0.247073403,-4.04655174
3389,4.684139785,0.246761855,-4.046857132
3390,4.685483871,0.246450401,-4.047162433
3391,4.686827957,0.246139039,-4.047467644
3392,4.688172043,0.24582777,-4.047772763
3393,4.689516129,0.245516594,-4.048077791
3394,4.690860215,0.24520551,-4.048382729
3395,4.692204301,0.244894519,-4.048687576
3396,4.693548387,0.24458362,-4.048992332
3397,4.694892473,0.244272814,-4.049296998
3398,4.696236559,0.2439621,-4.049601573
3399,4.697580645,0.243651478,-4.049906057
3400,4.698924731,0.243340949,-4.050210451
3401,4.700268817,0.243030512,-4.050514755
3402,4.701612903,0.242720167,-4.050818968
3403,4.702956989,0.242409915,-4.051123091
3404,4.704301075,0.242099754,-4.051427124
3405,4.705645161,0.241789685,-4.051731066
3406,4.706989247,0.241479709,-4.052034919
3407,4.708333333,0.241169824,-4.052338681
3408,4.709677419,0.240860031,-4.052642353
3409,4.711021505,0.24055033,-4.052945936
3410,4.712365591,0.240240721,-4.053249428
3411,4.713709677,0.239931203,-4.05355283
3412,4.715053763,0.239621777,-4.053856143
3413,4.716397849,0.239312443,-4.054159366
3414,4.717741935,0.2390032,-4.054462499
3415,4.719086022,0.238694049,-4.054765542
3416,4.720430108,0.238384989,-4.055068496
3417,4.721774194,0.23807602,-4.05537136
3418,4.72311828,0.237767143,-4.055674135
3419,4.724462366,0.237458357,-4.05597682
3420,4.725806452,0.237149662,-4.056279416
3421,4.727150538,0.236841059,-4.056581923
3422,4.728494624,0.236532546,-4.05688434
3423,4.72983871,0.236224125,-4.057186668
3424,4.731182796,0.235915794,-4.057488907
3425,4.732526882,0.235607555,-4.057791056
3426,4.733870968,0.235299406,-4.058093117
3427,4.735215054,0.234991348,-4.058395088
3428,4.73655914,0.234683381,-4.058696971
3429,4.737903226,0.234375505,-4.058998764
3430,4.739247312,0.234067719,-4.059300469
3431,4.740591398,0.233760024,-4.059602085
3432,4.741935484,0.23345242,-4.059903612
3433,4.74327957,0.233144906,-4.06020505
3434,4.744623656,0.232837482,-4.0605064
3435,4.745967742,0.232530149,-4.060807661
3436,4.747311828,0.232222906,-4.061108833
3437,4.748655914,0.231915754,-4.061409917
3438,4.75,0.231608692,-4.061710913
3439,4.751344086,0.23130172,-4.06201182
3440,4.752688172,0.230994838,-4.062312638
3441,4.754032258,0.230688047,-4.062613369
3442,4.755376344,0.230381345,-4.062914011
3443,4.75672043,0.230074733,-4.063214565
3444,4.758064516,0.229768211,-4.063515031
3445,4.759408602,0.22946178,-4.063815408
3446,4.760752688,0.229155438,-4.064115698
3447,4.762096774,0.228849185,-4.064415899
3448,4.76344086,0.228543023,-4.064716013
3449,4.764784946,0.22823695,-4.065016039
3450,4.766129032,0.227930967,-4.065315977
3451,4.767473118,0.227625073,-4.065615827
3452,4.768817204,0.227319269,-4.065915589
3453,4.77016129,0.227013554,-4.066215264
3454,4.771505376,0.226707929,-4.066514851
3455,4.772849462,0.226402393,-4.06681435
3456,4.774193548,0.226096947,-4.067113762
3457,4.775537634,0.225791589,-4.067413086
3458,4.77688172,0.225486321,-4.067712323
3459,4.778225806,0.225181142,-4.068011473
3460,4.779569892,0.224876052,-4.068310535
3461,4.780913978,0.224571051,-4.06860951
3462,4.782258065,0.22426614,-4.068908397
3463,4.783602151,0.223961317,-4.069207198
3464,4.784946237,0.223656583,-4.069505911
3465,4.786290323,0.223351938,-4.069804537
3466,4.787634409,0.223047381,-4.070103076
3467,4.788978495,0.222742914,-4.070401529
3468,4.790322581,0.222438535,-4.070699894
3469,4.791666667,0.222134244,-4.070998172
3470,4.793010753,0.221830043,-4.071296364
3471,4.794354839,0.22152593,-4.071594469
3472,4.795698925,0.221221905,-4.071892487
3473,4.797043011,0.220917969,-4.072190418
3474,4.798387097,0.220614121,-4.072488263
3475,4.799731183,0.220310361,-4.072786021
3476,4.801075269,0.22000669,-4.073083692
3477,4.802419355,0.219703107,-4.073381277
3478,4.803763441,0.219399612,-4.073678776
3479,4.805107527,0.219096205,-4.073976188
3480,4.806451613,0.218792887,-4.074273514
3481,4.807795699,0.218489656,-4.074570754
3482,4.809139785,0.218186513,-4.074867907
3483,4.810483871,0.217883459,-4.075164975
3484,4.811827957,0.217580492,-4.075461956
3485,4.813172043,0.217277613,-4.075758851
3486,4.814516129,0.216974822,-4.07605566
3487,4.815860215,0.216672118,-4.076352383
3488,4.817204301,0.216369502,-4.07664902
3489,4.818548387,0.216066974,-4.076945571
3490,4.819892473,0.215764533,-4.077242036
3491,4.821236559,0.21546218,-4.077538416
3492,4.822580645,0.215159914,-4.07783471
3493,4.823924731,0.214857736,-4.078130918
3494,4.825268817,0.214555645,-4.07842704
3495,4.826612903,0.214253641,-4.078723077
3496,4.827956989,0.213951725,-4.079019028
3497,4.829301075,0.213649896,-4.079314894
3498,4.830645161,0.213348154,-4.079610675
3499,4.831989247,0.213046499,-4.07990637
3500,4.833333333,0.212744931,-4.080201979
3501,4.834677419,0.212443451,-4.080497504
3502,4.836021505,0.212142057,-4.080792943
3503,4.837365591,0.21184075,-4.081088297
3504,4.838709677,0.21153953,-4.081383566
3505,4.840053763,0.211238397,-4.081678749
3506,4.841397849,0.21093735,-4.081973848
3507,4.842741935,0.210636391,-4.082268862
3508,4.844086022,0.210335517,-4.08256379
3509,4.845430108,0.210034731,-4.082858634
3510,4.846774194,0.209734031,-4.083153393
3511,4.84811828,0.209433418,-4.083448067
3512,4.849462366,0.209132891,-4.083742656
3513,4.850806452,0.20883245,-4.084037161
3514,4.852150538,0.208532096,-4.084331581
3515,4.853494624,0.208231829,-4.084625916
3516,4.85483871,0.207931647,-4.084920167
3517,4.856182796,0.207631552,-4.085214333
3518,4.857526882,0.207331543,-4.085508415
3519,4.858870968,0.20703162,-4.085802412
3520,4.860215054,0.206731783,-4.086096325
3521,4.86155914,0.206432032,-4.086390154
3522,4.862903226,0.206132367,-4.086683898
3523,4.864247312,0.205832788,-4.086977559
3524,4.865591398,0.205533295,-4.087271135
3525,4.866935484,0.205233888,-4.087564626
3526,4.86827957,0.204934566,-4.087858034
3527,4.869623656,0.20463533,-4.088151358
3528,4.870967742,0.20433618,-4.088444598
3529,4.872311828,0.204037116,-4.088737753
3530,4.873655914,0.203738137,-4.089030825
3531,4.875,0.203439244,-4.089323813
3532,4.876344086,0.203140436,-4.089616718
3533,4.877688172,0.202841713,-4.089909538
3534,4.879032258,0.202543076,-4.090202275
3535,4.880376344,0.202244525,-4.090494928
3536,4.88172043,0.201946058,-4.090787498
3537,4.883064516,0.201647677,-4.091079984
3538,4.884408602,0.201349381,-4.091372386
3539,4.885752688,0.20105117,-4.091664705
3540,4.887096774,0.200753045,-4.091956941
3541,4.88844086,0.200455004,-4.092249093
3542,4.889784946,0.200157048,-4.092541162
3543,4.891129032,0.199859178,-4.092833148
3544,4.892473118,0.199561392,-4.09312505
3545,4.893817204,0.199263691,-4.093416869
3546,4.89516129,0.198966075,-4.093708605
3547,4.896505376,0.198668543,-4.094000258
3548,4.897849462,0.198371097,-4.094291828
3549,4.899193548,0.198073735,-4.094583315
3550,4.900537634,0.197776457,-4.094874719
3551,4.90188172,0.197479265,-4.09516604
3552,4.903225806,0.197182156,-4.095457279
3553,4.904569892,0.196885133,-4.095748434
3554,4.905913978,0.196588193,-4.096039507
3555,4.907258065,0.196291338,-4.096330497
3556,4.908602151,0.195994567,-4.096621404
3557,4.909946237,0.195697881,-4.096912229
3558,4.911290323,0.195401279,-4.097202971
3559,4.912634409,0.195104761,-4.097493631
3560,4.913978495,0.194808327,-4.097784208
3561,4.915322581,0.194511977,-4.098074702
3562,4.916666667,0.194215712,-4.098365115
3563,4.918010753,0.19391953,-4.098655445
3564,4.919354839,0.193623432,-4.098945692
3565,4.920698925,0.193327418,-4.099235858
3566,4.922043011,0.193031488,-4.099525941
3567,4.923387097,0.192735642,-4.099815942
3568,4.924731183,0.19243988,-4.100105861
3569,4.926075269,0.192144201,-4.100395698
3570,4.927419355,0.191848606,-4.100685453
3571,4.928763441,0.191553095,-4.100975126
3572,4.930107527,0.191257667,-4.101264717
3573,4.931451613,0.190962323,-4.101554226
3574,4.932795699,0.190667062,-4.101843654
3575,4.934139785,0.190371884,-4.102132999
3576,4.935483871,0.19007679,-4.102422263
3577,4.936827957,0.18978178,-4.102711445
3578,4.938172043,0.189486852,-4.103000545
3579,4.939516129,0.189192008,-4.103289564
3580,4.940860215,0.188897247,-4.103578502
3581,4.942204301,0.188602569,-4.103867357
3582,4.943548387,0.188307975,-4.104156132
3583,4.944892473,0.188013463,-4.104444825
3584,4.946236559,0.187719035,-4.104733436
3585,4.947580645,0.187424689,-4.105021966
3586,4.948924731,0.187130426,-4.105310415
3587,4.950268817,0.186836246,-4.105598783
3588,4.951612903,0.186542149,-4.10588707
3589,4.952956989,0.186248135,-4.106175275
3590,4.954301075,0.185954203,-4.106463399
3591,4.955645161,0.185660355,-4.106751443
3592,4.956989247,0.185366588,-4.107039405
3593,4.958333333,0.185072905,-4.107327286
3594,4.959677419,0.184779304,-4.107615086
3595,4.961021505,0.184485785,-4.107902806
3596,4.962365591,0.184192349,-4.108190445
3597,4.963709677,0.183898995,-4.108478002
3598,4.965053763,0.183605724,-4.10876548
3599,4.966397849,0.183312535,-4.109052876
3600,4.967741935,0.183019428,-4.109340192
3601,4.969086022,0.182726404,-4.109627427
3602,4.970430108,0.182433461,-4.109914582
3603,4.971774194,0.182140601,-4.110201656
3604,4.97311828,0.181847823,-4.110488649
3605,4.974462366,0.181555127,-4.110775563
3606,4.975806452,0.181262513,-4.111062396
3607,4.977150538,0.180969981,-4.111349148
3608,4.978494624,0.18067753,-4.11163582
3609,4.97983871,0.180385162,-4.111922412
3610,4.981182796,0.180092876,-4.112208924
3611,4.982526882,0.179800671,-4.112495356
3612,4.983870968,0.179508548,-4.112781707
3613,4.985215054,0.179216506,-4.113067979
3614,4.98655914,0.178924547,-4.11335417
3615,4.987903226,0.178632668,-4.113640282
3616,4.989247312,0.178340872,-4.113926313
3617,4.990591398,0.178049157,-4.114212265
3618,4.991935484,0.177757523,-4.114498137
3619,4.99327957,0.177465971,-4.114783929
3620,4.994623656,0.1771745,-4.115069641
3621,4.995967742,0.17688311,-4.115355274
3622,4.997311828,0.176591802,-4.115640827
3623,4.998655914,0.176300575,-4.1159263
3624,5,0.176009429,-4.116211694
3625,5.001388889,0.175718364,-4.116497008
3626,5.002777778,0.17542738,-4.116782243
3627,5.004166667,0.175136477,-4.117067398
3628,5.005555556,0.174845656,-4.117352474
3629,5.006944444,0.174554915,-4.11763747
3630,5.008333333,0.174264255,-4.117922388
3631,5.009722222,0.173973676,-4.118207226
3632,5.011111111,0.173683178,-4.118491984
3633,5.0125,0.173392761,-4.118776664
3634,5.013888889,0.173102424,-4.119061264
3635,5.015277778,0.172812168,-4.119345786
3636,5.016666667,0.172521993,-4.119630228
3637,5.018055556,0.172231898,-4.119914591
3638,5.019444444,0.171941884,-4.120198875
3639,5.020833333,0.17165195,-4.120483081
3640,5.022222222,0.171362097,-4.120767207
3641,5.023611111,0.171072325,-4.121051255
3642,5.025,0.170782632,-4.121335224
3643,5.026388889,0.17049302,-4.121619114
3644,5.027777778,0.170203488,-4.121902925
3645,5.029166667,0.169914037,-4.122186658
3646,5.030555556,0.169624665,-4.122470312
